dim_production_location_id,country_code,country_name,dim_production_id,production_code,production_name,dim_auditorium_id,production_location_id,sales_start_date,production_location_premiere_date,production_location_start_date,production_location_end_date,production_location_derniere_date,is_expired,production_location_capacity,production_location_description,production_location_type,show_in_group_sales_reporting,show_in_group_salesreporting_name
378,NL,Netherlands,68,HAIR,HAIR,117,NL - HAIR - ZUID - 1,,,,,,1,996,_N/A,Tour,0,No
379,NL,Netherlands,84,SIM,Simone,27,NL - SIM - BTU - 1,2016-07-06 00:00:00.000,2016-11-28 00:00:00.000,2016-11-28 00:00:00.000,2016-11-28 00:00:00.000,2016-11-28 00:00:00.000,1,1559,_N/A,Tour,0,No
380,NL,Netherlands,93,OYF,On Your Feet,27,NL - OYF - BTU - 1,2017-01-11 00:00:00.000,2017-10-29 00:00:00.000,2017-10-17 00:00:00.000,2018-08-05 00:00:00.000,2018-08-05 00:00:00.000,1,1559,_N/A,Sit Down,1,Yes
381,NL,Netherlands,94,ELIIC,Elisabeth - In Concert,118,NL - ELIIC - LOO - 1,2017-01-04 00:00:00.000,2017-06-12 00:00:00.000,2017-06-12 00:00:00.000,2016-06-17 00:00:00.000,2016-06-17 00:00:00.000,1,3984,_N/A,Sit Down,1,Yes
382,NL,Netherlands,95,WICK,Wicked,26,NL - WICK - ACT - 1,2011-06-21 00:00:00.000,2011-11-06 00:00:00.000,2011-10-26 00:00:00.000,2013-01-11 00:00:00.000,2013-01-11 00:00:00.000,1,1869,_N/A,Sit Down,1,Yes
383,NL,Netherlands,96,TAR,Tarzan,26,NL - TAR - ACT - 1,2006-11-10 00:00:00.000,2007-04-15 00:00:00.000,2007-03-27 00:00:00.000,2009-05-24 00:00:00.000,2009-05-24 00:00:00.000,1,1869,_N/A,Sit Down,1,Yes
384,NL,Netherlands,97,TLK04,Disney's The Lion King 2004,26,NL - TLK04 - ACT - 1,2003-09-22 00:00:00.000,2004-04-04 00:00:00.000,2004-03-19 00:00:00.000,2006-08-27 00:00:00.000,2006-08-27 00:00:00.000,1,1869,_N/A,Sit Down,1,Yes
385,NL,Netherlands,98,ELI,Elisabeth,26,NL - ELI - ACT - 1,,1999-11-21 00:00:00.000,,2001-07-22 00:00:00.000,2001-07-22 00:00:00.000,1,1869,_N/A,Sit Down,1,Yes
386,NL,Netherlands,99,SA,Sister Act,26,NL - SA - ACT - 1,2012-11-16 00:00:00.000,2013-03-03 00:00:00.000,2013-02-17 00:00:00.000,2014-08-10 00:00:00.000,2014-08-10 00:00:00.000,1,1843,_N/A,Sit Down,1,Yes
387,NL,Netherlands,100,MP,Mary Poppins,26,NL - MP - ACT - 1,2009-06-05 00:00:00.000,2010-04-11 00:00:00.000,2010-03-27 00:00:00.000,2011-08-28 00:00:00.000,2011-08-28 00:00:00.000,1,1869,_N/A,Sit Down,1,Yes
388,NL,Netherlands,101,TSOM03,The Sound Of Music 2002,26,NL - TSOM03 - ACT - 1,2003-02-04 00:00:00.000,,2003-08-29 00:00:00.000,2004-01-09 00:00:00.000,2004-01-09 00:00:00.000,1,1869,_N/A,Tour,0,No
389,NL,Netherlands,102,DD,Dirty Dancing,27,NL - DD - BTU - 1,2007-09-27 00:00:00.000,2008-03-09 00:00:00.000,2008-02-28 00:00:00.000,2009-06-28 00:00:00.000,2009-06-28 00:00:00.000,1,1542,_N/A,Sit Down,1,Yes
390,NL,Netherlands,103,MM,Mamma Mia 2003,27,NL - MM - BTU - 1,2003-05-07 00:00:00.000,2003-11-09 00:00:00.000,2003-10-26 00:00:00.000,2006-02-12 00:00:00.000,2006-02-12 00:00:00.000,1,1542,_N/A,Sit Down,1,Yes
391,NL,Netherlands,104,WWRY,We Will Rock You,27,NL - WWRY - BTU - 1,2009-12-22 00:00:00.000,2010-09-03 00:00:00.000,2010-08-21 00:00:00.000,2011-08-13 00:00:00.000,2011-08-13 00:00:00.000,1,1542,_N/A,Sit Down,1,Yes
392,NL,Netherlands,105,MM09,Mamma Mia 2009,27,NL - MM09 - BTU - 1,2010-05-20 00:00:00.000,2010-07-20 00:00:00.000,2010-07-20 00:00:00.000,2010-07-25 00:00:00.000,2010-07-25 00:00:00.000,1,1542,_N/A,Tour,1,Yes
393,NL,Netherlands,117,BTB05,Disney's Beauty And The Beast 2005,26,NL - BTB05 - ACT - 1,2006-05-09 00:00:00.000,2006-09-15 00:00:00.000,2006-09-15 00:00:00.000,2007-01-13 00:00:00.000,2007-01-13 00:00:00.000,1,1869,_N/A,Sit Down,1,Yes
394,NL,Netherlands,118,CDR07,Ciske De Rat 2007,26,NL - CDR07 - ACT - 1,2009-03-04 00:00:00.000,2009-06-25 00:00:00.000,2009-06-06 00:00:00.000,2009-11-29 00:00:00.000,2009-11-29 00:00:00.000,1,1869,_N/A,Tour,0,No
395,NL,Netherlands,106,AIDA,Aida 2001,26,NL - AIDA - ACT - 1,,2001-10-21 00:00:00.000,2001-10-03 00:00:00.000,2003-08-03 00:00:00.000,2003-08-03 00:00:00.000,1,1869,_N/A,Sit Down,1,Yes
396,NL,Netherlands,107,EVITA,Evita,27,NL - EVITA - BTU - 1,2007-06-19 00:00:00.000,2008-01-02 00:00:00.000,2008-01-02 00:00:00.000,2008-01-06 00:00:00.000,2008-01-06 00:00:00.000,1,1542,_N/A,Tour,1,Yes
397,NL,Netherlands,108,GHOST,Ghost,27,NL - GHOST - BTU - 1,,,,,,1,1542,_N/A,Sit Down,1,Yes
398,NL,Netherlands,110,JERSEY,Jersey Boys,27,NL - JERSEY - BTU - 1,2013-05-13 00:00:00.000,2013-09-22 00:00:00.000,2013-09-14 00:00:00.000,2014-07-27 00:00:00.000,2014-07-27 00:00:00.000,1,1555,_N/A,Sit Down,1,Yes
399,NL,Netherlands,111,SAIGON,Miss Saigon,27,NL - SAIGON - BTU - 1,2011-04-12 00:00:00.000,2011-09-23 00:00:00.000,2011-09-09 00:00:00.000,2012-07-08 00:00:00.000,2012-07-08 00:00:00.000,1,1542,_N/A,Sit Down,1,Yes
400,NL,Netherlands,112,SNF,Saturday Night Fever,27,NL - SNF - BTU - 1,,2001-06-24 00:00:00.000,2001-06-08 00:00:00.000,2003-02-23 00:00:00.000,2003-02-23 00:00:00.000,1,1542,_N/A,Sit Down,1,Yes
401,NL,Netherlands,113,WIZ,The Wiz,27,NL - WIZ - BTU - 1,2006-04-07 00:00:00.000,2006-09-09 00:00:00.000,2006-08-24 00:00:00.000,2007-10-17 00:00:00.000,2007-10-17 00:00:00.000,1,1542,_N/A,Sit Down,1,Yes
402,NL,Netherlands,115,JOSEPH,Joseph And The Amazing Technicolor Dreamcoat,27,NL - JOSEPH - BTU - 1,2009-01-15 00:00:00.000,2009-09-23 00:00:00.000,2009-09-23 00:00:00.000,2010-07-10 00:00:00.000,2010-07-10 00:00:00.000,1,1542,_N/A,Sit Down,1,Yes
404,NL,Netherlands,119,HZH13,Holland Zingt Hazes 2013,51,NL - HZH13 - ZIG - 1,,2013-06-15 00:00:00.000,2013-06-15 00:00:00.000,2013-06-17 00:00:00.000,2013-06-17 00:00:00.000,1,17000,_N/A,Event,0,No
405,NL,Netherlands,120,HZH14,Holland Zingt Hazes 2014,51,NL - HZH14 - ZIG - 1,,2014-03-28 00:00:00.000,2014-03-28 00:00:00.000,2014-03-30 00:00:00.000,2014-03-30 00:00:00.000,1,17000,_N/A,Event,0,No
406,NL,Netherlands,121,MIS,Les Miserables,59,NL - MIS - CARRE - 1,,,,,,1,1756,_N/A,Tour,0,No
407,NL,Netherlands,122,WARHORSE,War Horse,59,NL - WARHORSE - CARRE - 1,,2016-03-17 00:00:00.000,2016-03-17 00:00:00.000,,,1,1756,_N/A,Tour,0,No
408,NL,Netherlands,122,WARHORSE,War Horse,61,NL - WARHORSE - CHASSE - 1,,,,,,1,1400,_N/A,Tour,0,No
409,NL,Netherlands,122,WARHORSE,War Horse,68,NL - WARHORSE - HEER - 1,,,,,,1,1057,_N/A,Tour,0,No
410,NL,Netherlands,122,WARHORSE,War Horse,82,NL - WARHORSE - MART - 1,,,,,,1,1550,_N/A,Tour,0,No
411,NL,Netherlands,121,MIS,Les Miserables,87,NL - MIS - NLUX - 1,,,,,,1,1535,_N/A,Tour,0,No
412,NL,Netherlands,122,WARHORSE,War Horse,87,NL - WARHORSE - NLUX - 1,,,,,,1,1535,_N/A,Tour,0,No
413,NL,Netherlands,122,WARHORSE,War Horse,90,NL - WARHORSE - ORP - 1,,,,,,1,1292,_N/A,Tour,0,No
414,NL,Netherlands,121,MIS,Les Miserables,93,NL - MIS - PARKH - 1,,,,,,1,875,_N/A,Tour,0,No
415,NL,Netherlands,116,3M,3 Musketiers,87,NL - 3M - NLUX - 1,,,,2004-01-04 00:00:00.000,2004-01-04 00:00:00.000,1,1535,_N/A,Tour,0,No
416,NL,Netherlands,109,HGIM,Hij Gelooft In Mij 2012,119,NL - HGIM - AGORA - 1,,,,2012-10-28 00:00:00.000,2012-10-28 00:00:00.000,1,750,_N/A,Tour,0,No
417,NL,Netherlands,114,MERMAID,Disney's The Little Mermaid,27,NL - MERMAID - BTU - 1,2012-06-15 00:00:00.000,2012-12-05 00:00:00.000,2012-09-05 00:00:00.000,2013-07-07 00:00:00.000,2013-07-07 00:00:00.000,1,1542,_N/A,Sit Down,1,Yes
418,DE,Germany,128,AIDA,Aida,1,DE - AIDA - COL - 1,,2003-10-05 00:00:00.000,2003-10-07 00:00:00.000,2005-07-22 00:00:00.000,2005-07-22 00:00:00.000,1,1680,_N/A,Sit Down,1,Yes
419,DE,Germany,129,IWS,Ich will Spaß,1,DE - IWS - COL - 1,2008-04-23 00:00:00.000,2008-10-05 00:00:00.000,2008-10-09 00:00:00.000,2009-07-26 00:00:00.000,2009-07-26 00:00:00.000,1,1630,_N/A,Sit Down,1,Yes
420,DE,Germany,130,BUD,Buddy,1,DE - BUD - COL - 1,2009-03-12 00:00:00.000,2009-10-08 00:00:00.000,2009-10-10 00:00:00.000,2010-07-31 00:00:00.000,2010-07-31 00:00:00.000,1,1335,_N/A,Sit Down,1,Yes
421,DE,Germany,131,42ND,42nd Street,2,DE - 42ND - APO - 1,,2003-11-21 00:00:00.000,2003-11-23 00:00:00.000,2004-12-31 00:00:00.000,2004-12-31 00:00:00.000,1,1816,_N/A,Sit Down,1,Yes
422,DE,Germany,125,GHO,Ghost,9,DE - GHO - TDW - 1,2017-02-28 00:00:00.000,2017-12-07 00:00:00.000,2017-12-08 00:00:00.000,2018-10-07 00:00:00.000,2018-10-07 00:00:00.000,1,1647,_N/A,Sit Down,1,Yes
423,DE,Germany,126,LEM,Les Misérables,9,DE - LEM - TDW - 1,,2003-09-26 00:00:00.000,2003-09-28 00:00:00.000,2004-12-31 00:00:00.000,2004-12-31 00:00:00.000,1,1670,_N/A,Sit Down,1,Yes
424,DE,Germany,127,SDM,Der Schuh des Manitu,9,DE - SDM - TDW - 1,2008-06-03 00:00:00.000,2008-12-07 00:00:00.000,2008-12-09 00:00:00.000,2010-05-30 00:00:00.000,2010-05-30 00:00:00.000,1,1530,_N/A,Sit Down,1,Yes
425,DE,Germany,124,CAT,Cats,10,DE - CAT - TPP - 1,,2002-10-20 00:00:00.000,2002-10-22 00:00:00.000,2004-01-30 00:00:00.000,2004-01-30 00:00:00.000,1,1660,_N/A,Sit Down,1,Yes
426,DE,Germany,123,SUB,Die Schöne und das Biest,10,DE - SUB - TPP - 1,2006-02-06 00:00:00.000,2007-03-09 00:00:00.000,2007-03-10 00:00:00.000,2007-09-08 00:00:00.000,2007-09-08 00:00:00.000,1,1740,_N/A,Sit Down,1,Yes
427,DE,Germany,123,SUB,Die Schöne und das Biest,11,DE - SUB - MET - 1,2005-08-02 00:00:00.000,2005-12-18 00:00:00.000,2005-12-21 00:00:00.000,2007-01-28 00:00:00.000,2007-01-28 00:00:00.000,1,1700,_N/A,Sit Down,1,Yes
428,DE,Germany,132,REB,Rebecca,12,DE - REB - PAL - 1,2011-03-24 00:00:00.000,2011-12-08 00:00:00.000,2011-12-08 00:00:00.000,2013-01-06 00:00:00.000,2013-01-06 00:00:00.000,1,1797,_N/A,Sit Down,1,Yes
430,ES,Spain,49,SAT,"Sister Act, Tour",43,ES - SAT - APO - 1,2015-04-14 00:00:00.000,,,2015-11-01 00:00:00.000,2015-11-01 00:00:00.000,1,1768,_N/A,Tour,0,No
431,DE,Germany,134,KB,Kinky Boots,6,DE - KB - OPH - 1,2017-02-01 00:00:00.000,2017-12-03 00:00:00.000,2017-12-05 00:00:00.000,2018-09-30 00:00:00.000,2018-09-30 00:00:00.000,1,1227,_N/A,Sit Down,1,Yes
653,FR,France,159,GRS,Grease,23,FR - GRS - TMO - 1,2017-01-28 00:00:00.000,2017-09-28 00:00:00.000,2017-08-29 00:00:00.000,2018-07-06 00:00:00.000,2018-07-06 00:00:00.000,1,1596,Théâtre Mogador,Sit Down,1,Yes
654,FR,France,156,LRL,Le Roi Lion,23,FR - LRL - TMO - 1,2007-01-11 00:00:00.000,2007-10-04 00:00:00.000,2007-09-22 00:00:00.000,2010-07-25 00:00:00.000,2010-07-25 00:00:00.000,1,1596,Théâtre Mogador,Sit Down,1,Yes
655,FR,France,158,SIS,Sister Act,23,FR - SIS - TMO - 1,2011-11-14 00:00:00.000,2012-09-20 00:00:00.000,2012-09-09 00:00:00.000,2013-06-30 00:00:00.000,2013-06-30 00:00:00.000,1,1596,Théâtre Mogador,Sit Down,1,Yes
656,FR,France,157,MAM,Mamma Mia!,23,FR - MAM - TMO - 1,2010-04-02 00:00:00.000,2010-10-28 00:00:00.000,2010-10-19 00:00:00.000,2012-07-01 00:00:00.000,2012-07-01 00:00:00.000,1,1596,Théâtre Mogador,Sit Down,1,Yes
657,FR,France,155,CAB,Cabaret,147,FR - CAB - TMA - 1,2011-05-05 00:00:00.000,2011-10-06 00:00:00.000,2011-09-29 00:00:00.000,2012-01-08 00:00:00.000,2012-01-08 00:00:00.000,1,850,Théâtre Marigny,Sit Down,0,No
658,FR,France,155,CAB,Cabaret,148,FR - CAB - FOL - 1,2006-05-03 00:00:00.000,2006-10-27 00:00:00.000,2006-10-14 00:00:00.000,2008-01-27 00:00:00.000,2008-01-27 00:00:00.000,1,1600,Folies Bergère,Sit Down,1,Yes
659,DE,Germany,14,TDV,Tanz der Vampire,4,DE - TDV - TAE - 1,2017-03-07 00:00:00.000,2017-09-17 00:00:00.000,2017-09-20 00:00:00.000,2018-01-28 00:00:00.000,2018-01-28 00:00:00.000,1,1850,_N/A,Sit Down,1,Yes
660,RU,Russia,161,IAL,Ледниковый период LIVE!,149,RU - IAL - SCO - 1,2014-08-15 00:00:00.000,2015-12-26 00:00:00.000,2015-12-25 00:00:00.000,2015-01-11 00:00:00.000,2015-01-11 00:00:00.000,1,10308,_N/A,Tour,0,No
661,RU,Russia,160,ALD,Аладдин и повелитель огня,150,RU - ALD - LUZ - 1,2014-08-05 00:00:00.000,2014-12-20 00:00:00.000,2014-12-20 00:00:00.000,2015-01-11 00:00:00.000,2015-01-11 00:00:00.000,1,7400,_N/A,Tour,0,No
662,RU,Russia,162,SINDBAD,Синдбад и принцесса Анна,150,RU - SINDBAD - LUZ - 1,2015-09-06 00:00:00.000,2014-12-27 00:00:00.000,2014-12-26 00:00:00.000,2016-01-10 00:00:00.000,2016-01-10 00:00:00.000,1,7400,_N/A,Tour,0,No
664,DE,Germany,164,TBG,The Bodyguard,12,DE - TBG - PAL - 1,2017-03-30 00:00:00.000,2017-09-28 00:00:00.000,2017-09-30 00:00:00.000,2018-10-14 00:00:00.000,2018-10-14 00:00:00.000,1,1788,_N/A,Sit Down,1,Yes
665,FR,France,165,ZOR,Zorro,148,FR - ZOR - FOL - 1,2009-03-18 00:00:00.000,2011-10-12 00:00:00.000,2009-10-27 00:00:00.000,2010-06-27 00:00:00.000,2010-06-27 00:00:00.000,1,1600,Folies Bergère,Sit Down,1,Yes
666,FR,France,157,MAM,Mamma Mia!,153,FR - MAM - PSP -,,,,,,1,0,_N/A,Tour,0,No
668,NL,Netherlands,68,HAIR,HAIR,56,NL - HAIR - AMP - 1,,,,,,1,840,_N/A,Tour,0,No
669,ES,Spain,167,TRR,Titanium - Rojas y Rodríguez,47,ES - TRR - COL - 1,2017-05-22 00:00:00.000,,,,,0,1395,_N/A,Tour,0,No
670,ES,Spain,168,MPV,Miguel Poveda,47,ES - MPV - COL - 1,2017-05-22 00:00:00.000,,,,,0,1395,_N/A,Tour,0,No
671,ES,Spain,169,RMT,Rocío Molina y La Tremendita - Afectos,47,ES - RMT - COL - 1,2017-05-22 00:00:00.000,,,,,0,1395,_N/A,Tour,0,No
672,DE,Germany,8,MP,Mary Poppins,4,DE - MP - TAE - 1,2017-06-13 00:00:00.000,2018-02-25 00:00:00.000,2018-02-28 00:00:00.000,2019-08-18 00:00:00.000,2019-08-18 00:00:00.000,1,1874,_N/A,Sit Down,1,Yes
673,NL,Netherlands,170,STP,Stage Theater Producties,26,NL - STP - ACT - 1,,,,,,1,1869,_N/A,STP Event,0,No
674,NL,Netherlands,170,STP,Stage Theater Producties,27,NL - STP - BTU - 1,,,,,,1,1559,_N/A,STP Event,0,No
675,FR,France,157,MAM,Mamma Mia!,153,FR - MAM - PSP - 1,2013-02-11 00:00:00.000,2013-09-20 00:00:00.000,2013-09-20 00:00:00.000,2013-09-22 00:00:00.000,2013-09-22 00:00:00.000,1,3400,Palais des Sports,Tour,0,No
677,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",55,NL - ANNIEMG - ALM - 1,,,,,,1,820,_N/A,Tour,0,No
678,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",61,NL - ANNIEMG - CHASSE - 1,,,,,,1,1400,_N/A,Tour,0,No
679,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",68,NL - ANNIEMG - HEER - 1,,,,,,1,1057,_N/A,Tour,0,No
680,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",82,NL - ANNIEMG - MART - 1,,,,,,1,1550,_N/A,Tour,0,No
681,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",86,NL - ANNIEMG - NIJ - 1,,,,,,1,920,_N/A,Tour,0,No
682,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",87,NL - ANNIEMG - NLUX - 1,,,,,,1,1535,_N/A,Tour,0,No
683,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",90,NL - ANNIEMG - ORP - 1,,,,,,1,1292,_N/A,Tour,0,No
684,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",92,NL - ANNIEMG - PARKE - 1,,,,,,1,930,_N/A,Tour,0,No
685,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",93,NL - ANNIEMG - PARKH - 1,,,,,,1,920,_N/A,Tour,0,No
686,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",96,NL - ANNIEMG - RIJS - 1,,,,,,1,700,_N/A,Tour,0,No
687,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",100,NL - ANNIEMG - SPIE - 1,,,,,,1,919,_N/A,Tour,0,No
688,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",104,NL - ANNIEMG - UTR - 1,,,,,,1,847,_N/A,Tour,0,No
689,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",108,NL - ANNIEMG - VRIJ - 1,,,,,,1,900,_N/A,Tour,0,No
690,DE,Germany,4,GVN,Der Glöckner von Notre Dame,2,DE - GVN - APO - 1,2017-07-04 00:00:00.000,2018-02-18 00:00:00.000,2018-02-18 00:00:00.000,2019-02-10 00:00:00.000,2019-02-10 00:00:00.000,1,1735,_N/A,Sit Down,1,Yes
691,RU,Russia,171,GHO,Привидение,24,RU - GHO - MDM - 1,2017-05-12 00:00:00.000,2017-10-07 00:00:00.000,,,,0,1808,_N/A,Sit Down,1,Yes
692,DE,Germany,172,FJG,Fack Ju Göhte - Se Mjusicäl,154,DE - FJG - TIW - 1,2017-07-27 00:00:00.000,2018-01-21 00:00:00.000,2018-01-23 00:00:00.000,2018-09-09 00:00:00.000,2018-09-09 00:00:00.000,1,692,_N/A,Sit Down,1,Yes
693,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",117,NL - ANNIEMG - ZUID - 1,,,,,,1,996,_N/A,Tour,0,No
694,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",98,NL - ANNIEMG - SCHIE - 1,,,,,,1,702,_N/A,Tour,0,No
695,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",74,NL - ANNIEMG - KOM - 1,,,,,,1,650,_N/A,Tour,0,No
696,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",83,NL - ANNIEMG - MEER - 1,,,,,,1,521,_N/A,Tour,0,No
697,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",116,NL - ANNIEMG - ZOE - 1,,,,,,1,780,_N/A,Tour,0,No
698,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",64,NL - ANNIEMG - FLINT - 1,,,,,,1,770,_N/A,Tour,0,No
699,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",67,NL - ANNIEMG - HARM - 1,,,,,,1,950,_N/A,Tour,0,No
700,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",110,NL - ANNIEMG - WIL - 1,,,,,,1,957,_N/A,Tour,0,No
701,NL,Netherlands,173,MOT,Motown,27,NL - MOT - BTU - 1,,,,,,0,1563,_N/A,_N/A,0,No
702,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",102,NL - ANNIEMG - TAQA - 1,,,,,,1,694,_N/A,Tour,0,No
703,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",91,NL - ANNIEMG - PAR - 1,,,,,,1,879,_N/A,Tour,0,No
704,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",103,NL - ANNIEMG - TIL - 1,,,,,,1,840,_N/A,Tour,0,No
705,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",66,NL - ANNIEMG - HAA - 1,,,,,,1,633,_N/A,Tour,0,No
706,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",155,NL - ANNIEMG - GOOI - 1,,,,,,1,744,_N/A,Tour,0,No
707,NL,Netherlands,94,ELIIC,Elisabeth - In Concert,118,NL - ELIIC - LOO - 2,2018-01-04 00:00:00.000,2018-06-12 00:00:00.000,2018-06-12 00:00:00.000,2018-06-17 00:00:00.000,2018-06-17 00:00:00.000,0,3984,_N/A,Tour,0,No
708,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",57,NL - ANNIEMG - AMST - 1,,,,,,1,670,_N/A,Tour,0,No
709,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",63,NL - ANNIEMG - DEV - 1,,,,,,1,768,_N/A,Tour,0,No
710,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",70,NL - ANNIEMG - KAF - 1,,,,,,1,987,_N/A,Tour,0,No
711,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",80,NL - ANNIEMG - MAAS - 1,,,,,,1,764,_N/A,Tour,0,No
712,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",156,NL - ANNIEMG - SNEEK - 1,,,,,,1,611,_N/A,Tour,0,No
713,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",65,NL - ANNIEMG - GOUDSE - 1,,,,,,1,813,_N/A,Tour,0,No
714,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",105,NL - ANNIEMG - VEL - 1,,,,,,1,764,_N/A,Tour,0,No
715,NL,Netherlands,166,ANNIEMG,"Was getekend, Annie M.G. Schmidt",111,NL - ANNIEMG - ZAAN - 1,,,,,,1,879,_N/A,Tour,0,No
716,ES,Spain,174,STC,Stars in Concert,41,ES - STC - LDV - 1,2017-10-16 00:00:00.000,,,,,0,1443,_N/A,Tour,0,No
717,ES,Spain,47,LMT,"Los Miserables, Tour II",28,ES - LMT - FBS - 1,,2016-12-29 00:00:00.000,2016-12-29 00:00:00.000,,,0,2167,_N/A,Tour,0,No
718,ES,Spain,47,LMT,"Los Miserables, Tour II",30,ES - LMT - APM - 1,,,,,,0,1561,_N/A,Tour,0,No
719,ES,Spain,47,LMT,"Los Miserables, Tour II",31,ES - LMT - CAEM - 1,,,,,,0,1197,_N/A,Tour,0,No
720,ES,Spain,47,LMT,"Los Miserables, Tour II",32,ES - LMT - GTL - 1,2015-02-26 00:00:00.000,,,,,0,1873,It was cancelled,Tour,0,No
721,ES,Spain,47,LMT,"Los Miserables, Tour II",35,ES - LMT - PEG - 1,,,,,,0,1663,_N/A,Tour,0,No
722,ES,Spain,47,LMT,"Los Miserables, Tour II",39,ES - LMT - TCV - 1,,,,,,0,930,_N/A,Tour,0,No
723,ES,Spain,47,LMT,"Los Miserables, Tour II",120,ES - LMT - TPG - 1,,2015-03-17 00:00:00.000,2016-03-18 00:00:00.000,,,0,1007,_N/A,Tour,0,No
724,ES,Spain,47,LMT,"Los Miserables, Tour II",122,ES - LMT - RJF - 1,,,,,,0,1223,_N/A,Tour,0,No
725,ES,Spain,47,LMT,"Los Miserables, Tour II",127,ES - LMT - PFC - 1,,,,,,0,0,_N/A,Tour,0,No
726,ES,Spain,47,LMT,"Los Miserables, Tour II",134,ES - LMT - ATN - 1,,,,,,0,1616,_N/A,Tour,0,No
727,ES,Spain,47,LMT,"Los Miserables, Tour II",138,ES - LMT - PEB - 1,,2016-04-06 00:00:00.000,2016-04-06 00:00:00.000,,,0,2164,_N/A,Tour,0,No
728,ES,Spain,47,LMT,"Los Miserables, Tour II",139,ES - LMT - ARS - 1,,,,,,0,1481,_N/A,Tour,0,No
729,ES,Spain,47,LMT,"Los Miserables, Tour II",141,ES - LMT - PAK - 1,,,,,,0,859,_N/A,Tour,0,No
730,ES,Spain,49,SAT,"Sister Act, Tour",33,ES - SAT - GTC - 1,,,,,,0,899,_N/A,Tour,0,No
731,ES,Spain,49,SAT,"Sister Act, Tour",46,ES - SAT - APB - 1,2015-09-15 00:00:00.000,2015-12-09 00:00:00.000,2015-12-10 00:00:00.000,,,0,1231,It was Cancelled,Tour,0,No
732,ES,Spain,49,SAT,"Sister Act, Tour",126,ES - SAT - TAB - 1,,,,,,0,1200,_N/A,Tour,0,No
733,ES,Spain,49,SAT,"Sister Act, Tour",127,ES - SAT - PFC - 1,,,,,,0,0,_N/A,Tour,0,No
734,ES,Spain,49,SAT,"Sister Act, Tour",132,ES - SAT - PGZ - 1,,2016-10-19 00:00:00.000,2016-10-20 00:00:00.000,,,0,1440,_N/A,Tour,0,No
735,ES,Spain,52,MMT,Mamma Mía! Tour,126,ES - MMT - TAB - 1,,,,,,0,1200,_N/A,Tour,0,No
736,ES,Spain,52,MMT,Mamma Mía! Tour,129,ES - MMT - PCV - 1,,,,,,0,1481,_N/A,Tour,0,No
737,ES,Spain,52,MMT,Mamma Mía! Tour,132,ES - MMT - PGZ - 1,,,,,,0,1440,_N/A,Tour,0,No
738,ES,Spain,52,MMT,Mamma Mía! Tour,141,ES - MMT - PAK - 1,,,,,,0,859,_N/A,Tour,0,No
739,ES,Spain,52,MMT,Mamma Mía! Tour,146,ES - MMT - TLLL - 1,,,,,,0,1426,_N/A,Tour,0,No
